,ctuid,Ai_jobs_transit_beta,Ai_activities_transit_beta,Ai_jobs_auto_beta,Ai_activities_auto_beta,Ai_jobs_ratio_beta,Ai_activities_ratio_beta,Ai_combine_beta,SESi_beta,inc_avg_inc_16_beta,pop_beta,dw_beta,pop_elderly_prop_beta,pop_child_prop_beta,pop_immig_beta,pop_nodegree_beta,pop_unemployed_beta,inc_lico_p_beta,inc_total30p_beta,dw_majorrep_beta,dw_lone_prop_beta,dw_no_car_beta,mean_nonworktrip_time_adult_beta,mean_commute_time_adult_beta,R_activities_per_day_beta
240,5350206.01,0.0014338485007820336,1464.1845885400062,0.0046596958719969045,8414.594369178312,0,0,0.002481782891420875,0.08640979871833787,564.7442285714286,-7.514285714285715,7.714285714285716,0.0017825202469151711,-0.0014961297285210988,-0.002740968524965308,-0.008095487230418775,-0.00197440554794352,-0.003103505262792327,8.44181256888234e-05,-0.0028880404441215327,0.0017170218709889142,0.003104786402263668,-0.06168991971308983,0.27059191762841717,-0.010477817641734208
241,5350206.02,0.0023771875021532172,1560.0712836011046,0.004406160157914796,8069.216974821325,0,0,0.003054447858987638,0.05204192561892254,757.5345142857141,-4.6400000000000015,6.342857142857143,-0.00022143970106922845,-0.0012344203078164975,-0.0018050731726472632,-0.010208015314481343,-0.0011051801770561997,-0.0007534749095375087,0.0031108520376291115,-0.001452196060311835,0.0012410809869303396,-0.00235363407120976,0.11706247423411825,0.04019332338379664,0.007300025307889065
242,5350207.00,0.0042765221659042335,2081.933461432062,0.00422699156583046,7858.798879816922,0,0,0.004609311254076938,0.06930826019791848,547.3614857142859,-9.719999999999999,3.9142857142857155,0.0006401279987515823,-0.003915854824343779,-0.0014071906894621432,-0.010314804339879878,-0.002437616354268092,-0.0008206875895280728,0.002815055753713984,-0.0022315515311948798,0.0016108202256697656,-0.00429892484615519,-0.2593468510158313,0.5746666834711334,-0.0064674309312695325
243,5350208.00,0.0042765221659042335,2081.933461432062,0.00422699156583046,7858.798879816922,0,0,0.004609311254076938,0.07706691819373825,198.22965714285732,68.38285714285713,41.62857142857142,0.0008922988101379832,-0.0030367982776554753,-0.004095858139885079,-0.009531570580233214,-0.00189257311659504,0.0004699505859047196,0.0018529288460435128,-0.006201430329178481,0.00544092384771388,-0.004298924846155168,-0.27544582348982544,0.5873205378929762,-0.007174304404519335
244,5350209.00,0.0034748971441082937,2420.243728578005,0.004580965409112401,8200.098529572704,0,0,0.004635730145624721,0.008344934508832324,294.90988571428585,-6.5828571428571445,-1.9714285714285722,0.0001102430814508858,-0.001436067337485293,-0.0016391576877419435,-0.006819786385195959,-0.0013042277864185948,0.0017722001598519713,0.0028001874911096824,0.0002382448112794968,0.004566901536963133,-0.006121575951541195,-0.19355868548957916,-0.08160986901836596,0.002847589401145053
245,5350210.01,0.003242679146842556,1745.4061393520424,0.004196703336684114,8179.397065917102,0,0,0.003698845765180924,0.06905778614647069,1194.2602285714286,49.43689016659332,20.596797901025216,-0.00167604240315508,-0.0003900714539913992,-0.0004810882322218109,-0.011363376201098497,-0.0014483831533567428,-0.0022801624272170973,-0.0015159561758532729,-0.0017561543012517655,0.001190097942857389,-0.0009049203520371605,-0.04349061175088187,0.1992265521723869,0.00989094689930008
246,5350210.02,0.004600022365047817,2076.9264253546626,0.0028316530960616035,7019.044569992061,0,0,0.004759388605115481,0.030940642951517636,-102.05291428571446,378.99168126197816,236.97463067040334,-0.0006540264325401084,-0.002729085163907143,0.0012107309666890183,-0.016424770976616442,-0.0017387182655038004,0.0008251381530267319,0.004781127540453699,-0.001993047755303794,0.0003328364336025319,-0.0025531520703785436,-0.0868568531818353,0.2196069656175284,-0.002084406376963214
247,5350211.00,0.0024612612142656796,1027.4923503446548,0.0047088178915759464,8748.165254816124,0,0,0.002444143051166546,0.027700945903120684,1126.6942297051812,-16.56219247538006,1.2459578610502853,0.00036172880099132,-0.0016091393981899715,-0.0003399336539186742,-0.007759694782116819,-0.00014316002616336594,-0.0018389226039901897,-0.0009065273537886969,0.00040219738666277105,0.003444122431835445,-0.0010711901989411824,-0.18825448595958985,0.266598967922167,-0.00560937984186496
248,5350212.00,0.0029382367917970523,1454.7282180697066,0.004463164307844633,8319.083322413442,0,0,0.0031965948814363927,0.024161627076452086,1413.2082285714284,9.2250496182372,5.7254707103782865,-0.0013212648062727824,-0.00019036000640366797,-0.0005194091067520113,-0.008795041173792808,0.00018853884555622308,-0.0007818130017668566,0.002765977051075355,2.9504882230969193e-06,0.002062814778405298,0.0012525645311575084,0.12066310931962411,0.3482563071640339,0.0020378574058266285
249,5350213.01,0.00702526373216892,4025.435959428789,0.005831977985020395,9994.441751684235,0,0,0.008311773454953804,-0.0007161085365115604,1279.8131428571423,6.142194253538513,5.965585009205835,-0.0035823773583311892,0.00036217900943464026,0.0002474286482022114,-0.011353750126401742,0.000832894993362971,-0.00025136722817011497,0.002463550616635893,-0.00032738876004370887,0.0030861907348384526,-0.0033825198713969664,-0.09420651349711646,-0.014832900748177932,0.005553163225637266
250,5350213.02,0.0050191759718014066,2729.3106622554546,0.004911171467077022,9126.366136926597,0,0,0.005759090116471794,-0.037467868554244145,346.1925714285712,212.39494860360435,110.43441499079415,-0.005216079032890875,-0.0013617286797437318,0.0021314161285887834,-0.0160003103378536,0.0006257985028896282,0.002074017292369886,0.007611979786608464,-0.0007528653913081372,0.003385014717872965,-0.004827008237935721,-0.04284095658260974,0.2556980053288563,-0.00012650446197688504
251,5350214.00,0.004178078674489004,2343.4822472989786,0.0049425736783568035,8996.875799162328,0,0,0.004881434753008837,0.04810031695670598,1335.1396000000002,89.04,54.65714285714287,-0.002468325131138395,-0.00050621642873188,0.0011251649962310405,-0.014440606680545883,-0.0001464727975400858,-0.0029524421130364227,0.0018919175505443268,-0.001326885375763869,0.001498914558134074,-0.002095006589536707,0.18098678963705525,-0.008004767495779753,0.010148539206969651
252,5350215.00,0.002030047357747115,1965.2760914911314,0.005246739600589137,8875.03095716167,0,0,0.0033820633733806595,0.05363717350243665,1693.2392571428572,54.0457142857143,31.057142857142857,-0.002473966325332214,0.0002125603682449139,6.570925808520009e-05,-0.012695143898052486,-0.0012280752084306056,-0.0011723440674646299,0.002280733016428891,-0.0007041512011112229,0.0016665446612567833,-0.004368962592695727,-0.027420558846009822,0.3231839413103758,0.009188813194734831
